claim_id,policy_id,customer_id,claim_type,incident_date,claim_amount,status,fraud_score,surveyor_id,premium_amount,policy_start_date,kyc_status
6511,20296,8113,Life Claim,2025-12-13,36502.2,REJECTED,0,87,30939.37,2023-07-07,PENDING
6512,22899,5471,Property Damage,2025-10-23,101634.4,APPROVED,0,79,69720.65,2025-07-11,VERIFIED
6513,18133,3316,Life Claim,2025-12-18,116972.09,REJECTED,0,24,64489.47,2024-07-25,VERIFIED
6514,17516,7731,Motor Accident,2026-01-15,1932.26,PENDING,0,15,13564.13,2025-12-25,PENDING
6515,3138,9065,Life Claim,2025-09-10,145288.22,APPROVED,0,43,85254.83,2024-12-31,VERIFIED
6516,3727,5750,Motor Accident,2025-08-21,39438.94,APPROVED,0,13,82851.41,2023-07-26,VERIFIED
6517,16924,8850,Life Claim,2026-05-08,6909.07,PENDING,0,10,39405.94,2023-09-16,VERIFIED
6518,11748,6542,Health Claim,2026-05-24,111180.05,REJECTED,0,91,70106.07,2025-12-07,PENDING
6519,8235,1299,Motor Accident,2025-08-18,44976.71,REJECTED,0,56,33660.94,2024-10-23,VERIFIED
6520,12698,2550,Life Claim,2025-11-17,17857.58,REJECTED,0,28,14650.15,2025-04-13,PENDING
6521,2950,8789,Health Claim,2025-10-14,34921.75,APPROVED,0,24,60735.38,2024-05-04,PENDING
6522,19264,6550,Motor Accident,2025-12-01,18861.19,PENDING,0,31,28197.37,2025-02-09,VERIFIED
6523,21542,9465,Life Claim,2026-01-06,51231.68,APPROVED,0,22,39788.3,2026-02-10,PENDING
6524,18818,6225,Motor Accident,2026-04-03,119416.08,APPROVED,0,58,60742.76,2024-12-17,PENDING
6525,24307,3109,Life Claim,2025-05-27,62353.02,APPROVED,0,38,45983.88,2025-11-22,PENDING
6526,1666,9032,Motor Accident,2025-10-26,21698.88,APPROVED,0,62,39199.85,2024-06-21,PENDING
6527,1722,5787,Property Damage,2026-02-05,87533.54,APPROVED,0,42,72310.74,2024-01-20,PENDING
6528,19691,1552,Property Damage,2026-04-14,7348.48,PENDING,0,39,16506.64,2025-06-06,PENDING
6529,5133,6073,Health Claim,2025-09-23,3723.74,PENDING,0,9,33022.82,2024-08-07,VERIFIED
6530,24747,1210,Life Claim,2026-03-13,4921.59,PENDING,0,6,38533.61,2025-10-24,VERIFIED
6531,2961,3784,Health Claim,2025-08-03,23202.26,REJECTED,0,69,18374.49,2024-06-12,VERIFIED
6532,13849,175,Motor Accident,2026-02-22,32232.37,APPROVED,0,60,23993.98,2024-05-04,VERIFIED
6533,2534,4933,Health Claim,2025-12-06,13258.39,PENDING,0,62,19636.06,2024-07-01,PENDING
6534,18779,4814,Motor Accident,2026-05-22,43455.29,PENDING,0,9,23549.76,2026-03-23,VERIFIED
6535,4718,5867,Motor Accident,2025-06-12,59216.66,PENDING,0,17,55708.74,2023-09-23,VERIFIED
6536,8276,1479,Property Damage,2025-09-19,107536.91,PENDING,0,40,63143.32,2024-09-17,VERIFIED
6537,19286,1999,Motor Accident,2025-09-16,39841.87,APPROVED,0,23,79031.97,2024-05-21,PENDING
6538,10744,3727,Motor Accident,2025-09-30,7005.96,PENDING,0,67,11194.61,2023-12-22,PENDING
6539,13551,5538,Life Claim,2025-10-19,20040.08,PENDING,0,60,29686.57,2023-08-24,PENDING
6540,21432,6770,Health Claim,2025-05-28,28419.55,APPROVED,0,79,45535.29,2026-05-06,PENDING
6541,543,5205,Motor Accident,2025-11-21,24844.99,REJECTED,0,8,86084.38,2026-02-13,PENDING
6542,18688,7436,Life Claim,2025-06-15,34281.43,APPROVED,0,81,34155.68,2025-06-13,VERIFIED
6543,14652,1240,Health Claim,2026-04-10,3087.24,REJECTED,0,18,8532.98,2023-09-08,PENDING
6544,19963,8492,Motor Accident,2025-10-02,24261.27,APPROVED,0,14,44908.13,2023-12-21,PENDING
6545,7543,7891,Property Damage,2026-01-28,10253.22,APPROVED,0,64,62391.27,2024-07-04,VERIFIED
6546,22725,6720,Motor Accident,2025-06-04,79531.37,PENDING,0,65,49907.72,2024-01-18,PENDING
6547,23580,1304,Health Claim,2025-12-26,15761.98,PENDING,0,4,30299.94,2026-02-03,VERIFIED
6548,16244,953,Motor Accident,2026-02-28,59657.26,APPROVED,0,36,30493.07,2024-04-18,VERIFIED
6549,20164,4655,Health Claim,2026-01-12,51879.18,PENDING,0,96,88266.91,2026-05-22,VERIFIED
6550,5942,3931,Property Damage,2025-12-12,120082.31,PENDING,0,44,99793.81,2023-10-14,VERIFIED
6551,18432,4159,Life Claim,2026-04-17,72313.24,PENDING,0,69,54089.33,2024-08-29,VERIFIED
6552,24378,1584,Health Claim,2026-05-07,36758.24,REJECTED,0,39,85225.29,2025-04-01,VERIFIED
6553,21201,8171,Health Claim,2026-02-20,52030.97,PENDING,0,59,89290.78,2024-10-10,VERIFIED
6554,15802,4278,Property Damage,2026-03-18,7246.79,REJECTED,0,2,14003.26,2025-11-17,VERIFIED
6555,20220,2518,Motor Accident,2026-01-29,40835.47,REJECTED,0,78,83253.64,2025-01-11,VERIFIED
6556,16210,7565,Motor Accident,2026-03-04,6360.35,PENDING,0,11,10522.38,2026-01-03,PENDING
6557,3654,7649,Life Claim,2026-02-12,53009.64,APPROVED,0,63,43865.56,2024-03-18,VERIFIED
6558,16115,2042,Motor Accident,2025-08-11,20252.04,APPROVED,0,5,60780.15,2023-11-22,PENDING
6559,2116,6542,Property Damage,2025-12-18,57009.56,REJECTED,0,25,93216.46,2024-07-06,PENDING
6560,22392,8618,Life Claim,2025-06-01,15854.43,REJECTED,0,43,93760.83,2026-05-14,PENDING
6561,2916,9294,Health Claim,2025-12-22,31958.34,PENDING,0,68,76606.07,2024-04-12,VERIFIED
6562,7302,3683,Life Claim,2025-07-18,55253.43,REJECTED,0,44,48361.33,2024-01-26,VERIFIED
6563,13780,1657,Motor Accident,2025-09-16,35052.46,APPROVED,0,36,88683.4,2023-06-23,VERIFIED
6564,1763,9067,Life Claim,2025-06-10,22183.82,REJECTED,0,4,56635.75,2025-03-07,VERIFIED
6565,19656,751,Life Claim,2025-10-22,8788.43,REJECTED,0,54,21390.64,2025-09-09,PENDING
6566,8532,818,Life Claim,2025-10-23,34503.55,PENDING,0,29,93209.27,2024-05-09,PENDING
6567,20134,5880,Property Damage,2025-08-15,128918.55,REJECTED,0,1,96456.84,2024-07-15,VERIFIED
6568,20759,4863,Property Damage,2026-01-21,31567.6,REJECTED,0,60,74625.9,2024-01-18,VERIFIED
6569,1394,3536,Motor Accident,2025-07-07,8421.65,APPROVED,0,73,59740.4,2025-04-12,PENDING
6570,876,1746,Motor Accident,2026-02-25,11997.26,APPROVED,0,79,35780.94,2023-10-14,VERIFIED
6571,6091,3059,Health Claim,2026-04-16,30580.07,REJECTED,0,96,82720.25,2024-05-09,PENDING
6572,18233,6402,Life Claim,2025-11-29,33754.31,REJECTED,0,13,60853.45,2024-11-16,VERIFIED
6573,4755,701,Property Damage,2026-05-06,22339.99,PENDING,0,31,67577.46,2026-05-04,PENDING
6574,17136,8246,Motor Accident,2026-02-02,16398.9,APPROVED,0,15,52108.11,2025-11-29,VERIFIED
6575,3,4162,Health Claim,2025-11-15,16936.87,PENDING,0,55,42398.1,2026-02-10,PENDING
6576,24006,3052,Health Claim,2025-10-14,93614.72,PENDING,0,92,47036.26,2023-06-29,VERIFIED
6577,7678,9529,Health Claim,2026-05-18,147468.25,APPROVED,0,26,74760.46,2023-07-07,VERIFIED
6578,119,2460,Property Damage,2025-09-28,25680.9,REJECTED,0,14,64372.44,2024-10-25,PENDING
6579,14891,9029,Motor Accident,2025-12-06,7117.71,APPROVED,0,79,62005.65,2025-05-31,PENDING
6580,21206,8463,Property Damage,2025-11-09,28005.03,PENDING,0,68,54202.61,2024-04-05,PENDING
6581,14537,9530,Motor Accident,2025-09-18,99774.31,PENDING,0,58,83689.28,2025-08-10,PENDING
6582,16307,6929,Health Claim,2025-09-02,36494.41,APPROVED,0,46,19728.87,2025-10-26,VERIFIED
6583,16771,7883,Life Claim,2026-05-11,17939.45,APPROVED,0,86,50129.62,2024-01-27,PENDING
6584,15870,9673,Health Claim,2026-05-19,6652.12,PENDING,0,31,28621.6,2024-09-22,PENDING
6585,2420,5481,Life Claim,2025-09-29,7164.2,REJECTED,0,96,13197.74,2024-05-08,PENDING
6586,11699,2028,Life Claim,2025-07-28,53608.24,REJECTED,0,66,81501.18,2024-09-06,VERIFIED
6587,2936,7941,Property Damage,2025-08-20,16159.34,PENDING,0,37,46428.0,2026-02-15,PENDING
6588,1558,2665,Life Claim,2026-03-26,17773.93,REJECTED,0,79,82592.35,2024-11-29,PENDING
6589,23199,7518,Life Claim,2026-01-26,26483.64,APPROVED,0,55,60173.9,2024-09-24,PENDING
6590,8508,6974,Property Damage,2025-05-30,41165.85,PENDING,0,35,66088.92,2024-10-28,VERIFIED
6591,20404,6968,Property Damage,2025-09-13,115722.31,PENDING,0,30,68365.55,2024-10-02,VERIFIED
6592,19533,2415,Life Claim,2025-07-30,44163.39,APPROVED,0,59,26531.15,2026-04-26,VERIFIED
6593,12968,867,Motor Accident,2025-11-21,15877.83,REJECTED,0,66,22949.62,2023-06-29,VERIFIED
6594,8198,9004,Property Damage,2025-06-01,25552.03,APPROVED,0,26,86089.61,2024-03-26,VERIFIED
6595,18152,1848,Health Claim,2026-03-01,8337.28,PENDING,0,25,32846.31,2023-07-06,VERIFIED
6596,1268,8843,Health Claim,2025-07-02,4829.07,APPROVED,0,96,15552.47,2023-11-23,PENDING
6597,18044,518,Motor Accident,2026-05-08,4273.22,APPROVED,0,74,8694.85,2024-10-08,PENDING
6598,13188,8884,Health Claim,2025-10-17,134516.03,REJECTED,0,93,79939.81,2024-04-13,PENDING
6599,3793,2051,Property Damage,2026-02-13,2110.9,REJECTED,0,65,12065.03,2025-10-30,PENDING
6600,4341,3196,Health Claim,2026-05-12,21723.6,APPROVED,0,58,85580.19,2024-01-09,PENDING
6601,1390,4540,Property Damage,2025-07-26,49980.21,PENDING,0,47,72257.41,2023-10-05,PENDING
6602,21419,9731,Property Damage,2026-01-06,21747.26,REJECTED,0,17,54340.13,2025-11-12,VERIFIED
6603,18946,1946,Motor Accident,2025-09-06,98662.54,PENDING,0,66,59721.32,2025-04-04,VERIFIED
6604,7984,8316,Life Claim,2025-11-10,30367.6,REJECTED,0,50,43755.15,2024-01-17,VERIFIED
6605,8002,296,Motor Accident,2026-04-18,4765.54,REJECTED,0,10,6855.9,2026-04-13,PENDING
6606,22119,3929,Health Claim,2026-03-19,5340.71,PENDING,0,2,15472.59,2023-12-19,VERIFIED
6607,22364,9934,Health Claim,2025-12-29,10071.08,PENDING,0,74,32392.74,2023-12-03,VERIFIED
6608,7965,8026,Motor Accident,2026-01-21,19601.69,PENDING,0,96,58949.67,2025-10-09,VERIFIED
6609,3712,2491,Life Claim,2025-08-08,1472.39,APPROVED,0,61,12004.06,2025-02-28,VERIFIED
6610,10022,2663,Motor Accident,2026-02-04,42544.14,APPROVED,0,32,64563.81,2024-02-03,VERIFIED
6611,22051,284,Health Claim,2025-10-09,7775.64,APPROVED,0,6,23539.33,2023-11-29,PENDING
6612,21652,5284,Health Claim,2025-07-30,13092.39,REJECTED,0,9,25942.95,2026-02-19,VERIFIED
6613,5953,9052,Property Damage,2025-06-18,24321.05,REJECTED,0,74,60063.84,2024-02-04,PENDING
6614,23881,3824,Motor Accident,2026-04-25,16860.06,REJECTED,0,75,8825.68,2024-06-01,PENDING
6615,13679,4545,Motor Accident,2025-09-14,174055.21,APPROVED,0,5,92351.0,2024-12-12,PENDING
6616,320,3571,Property Damage,2025-10-27,18501.85,REJECTED,0,58,77173.95,2024-04-17,PENDING
6617,15193,7211,Life Claim,2025-12-06,20656.94,REJECTED,0,14,34010.43,2025-12-15,PENDING
6618,22012,6539,Motor Accident,2025-09-05,32545.23,APPROVED,0,47,60266.14,2025-02-22,VERIFIED
6619,17467,3583,Health Claim,2026-05-07,44782.73,REJECTED,0,44,23849.93,2025-08-08,VERIFIED
6620,22655,9382,Life Claim,2025-07-30,9968.15,REJECTED,0,60,19330.18,2024-01-29,VERIFIED
6621,8341,868,Health Claim,2026-05-11,33809.6,PENDING,0,8,27125.28,2025-02-13,VERIFIED
6622,24971,8997,Motor Accident,2025-12-18,80200.66,APPROVED,0,79,47557.3,2025-12-26,VERIFIED
6623,9150,6449,Motor Accident,2025-08-30,13337.31,REJECTED,0,70,84817.97,2024-04-01,VERIFIED
6624,2268,4164,Life Claim,2025-12-05,4111.62,REJECTED,0,62,19525.0,2025-01-14,PENDING
6625,18753,6585,Health Claim,2025-10-30,116016.73,PENDING,0,94,81220.29,2024-11-16,PENDING
6626,3319,8921,Property Damage,2026-03-03,58327.35,REJECTED,0,88,89412.84,2025-10-01,VERIFIED
6627,21541,2304,Motor Accident,2026-02-14,40963.37,REJECTED,0,95,35570.81,2024-06-22,PENDING
6628,24991,325,Property Damage,2026-03-03,26221.05,PENDING,0,22,14759.45,2023-08-19,PENDING
6629,7164,4083,Life Claim,2025-09-04,31989.67,APPROVED,0,18,69796.28,2024-08-22,VERIFIED
6630,20420,4834,Motor Accident,2026-03-07,162490.69,APPROVED,0,12,97047.43,2025-11-15,PENDING
6631,16499,3655,Health Claim,2025-12-02,14437.65,APPROVED,0,15,60535.29,2023-05-30,PENDING
6632,18642,5872,Life Claim,2026-05-09,47086.85,REJECTED,0,29,75618.35,2025-12-23,VERIFIED
6633,13443,669,Property Damage,2025-11-05,23805.77,PENDING,0,64,82790.89,2023-05-27,VERIFIED
6634,9172,2821,Property Damage,2026-01-12,17012.45,PENDING,0,65,96004.73,2024-08-05,PENDING
6635,22673,7390,Health Claim,2026-04-21,21862.43,APPROVED,0,57,98012.97,2026-02-11,VERIFIED
6636,23158,3924,Life Claim,2026-05-22,5404.4,REJECTED,0,76,29174.51,2025-09-16,VERIFIED
6637,19782,5078,Life Claim,2025-06-28,9111.48,REJECTED,0,30,18822.75,2025-01-01,VERIFIED
6638,17740,9389,Property Damage,2026-01-26,34033.51,PENDING,0,49,72917.95,2024-08-12,VERIFIED
6639,5512,8713,Life Claim,2026-04-19,20568.77,PENDING,0,39,32543.43,2023-06-14,VERIFIED
6640,18412,9270,Property Damage,2026-01-01,8434.93,PENDING,0,96,23992.75,2024-06-15,PENDING
6641,11175,667,Motor Accident,2025-06-02,32011.66,APPROVED,0,13,31963.52,2023-11-11,VERIFIED
6642,24554,5411,Life Claim,2026-05-03,4615.29,APPROVED,0,18,27568.14,2024-05-24,VERIFIED
6643,21737,1921,Health Claim,2025-11-22,12980.98,APPROVED,0,20,34170.0,2026-04-10,VERIFIED
6644,9706,7785,Property Damage,2026-04-03,40187.83,APPROVED,0,44,70890.26,2025-04-01,PENDING
6645,24521,8407,Health Claim,2025-10-18,19528.92,REJECTED,0,6,89778.66,2024-11-19,PENDING
6646,10343,1722,Life Claim,2025-12-17,11280.93,APPROVED,0,52,5719.15,2026-03-29,VERIFIED
6647,8498,9952,Life Claim,2025-08-25,52434.18,APPROVED,0,37,81665.69,2025-09-01,VERIFIED
6648,17478,9238,Health Claim,2025-07-18,3389.64,REJECTED,0,50,32027.94,2025-01-30,PENDING
6649,17883,4744,Motor Accident,2025-08-24,17849.02,APPROVED,0,19,28375.12,2026-05-17,VERIFIED
6650,15026,8718,Health Claim,2025-12-03,43062.88,REJECTED,0,37,75864.58,2024-01-01,VERIFIED
6651,19742,2702,Motor Accident,2025-11-03,20458.97,PENDING,0,83,51575.89,2025-08-08,VERIFIED
6652,6201,5948,Life Claim,2026-03-29,24468.11,PENDING,0,98,44488.06,2024-07-27,PENDING
6653,15300,3064,Motor Accident,2025-08-31,29836.95,REJECTED,0,78,51079.82,2025-06-06,PENDING
6654,16529,4579,Property Damage,2025-08-25,4852.58,REJECTED,0,90,14850.06,2026-01-08,VERIFIED
6655,23864,9771,Property Damage,2025-10-17,32520.07,PENDING,0,88,94604.17,2024-10-11,PENDING
6656,1117,7872,Motor Accident,2026-03-16,18084.6,PENDING,0,94,10844.45,2023-11-27,VERIFIED
6657,4389,6739,Motor Accident,2026-02-13,10368.92,PENDING,0,94,30025.25,2024-12-24,PENDING
6658,13522,5459,Property Damage,2025-07-04,67406.51,PENDING,0,67,96536.14,2023-12-29,VERIFIED
6659,1078,2196,Motor Accident,2025-11-14,22726.24,REJECTED,0,10,94709.84,2024-02-19,VERIFIED
6660,22066,6553,Motor Accident,2026-02-09,36541.1,REJECTED,0,97,53595.39,2025-06-18,VERIFIED
6661,7078,8486,Life Claim,2025-07-24,16529.02,REJECTED,0,15,50658.64,2025-04-23,VERIFIED
6662,6382,2326,Life Claim,2025-10-18,58421.65,REJECTED,0,54,37014.11,2024-09-02,VERIFIED
6663,903,8767,Life Claim,2026-04-18,112159.84,PENDING,0,73,58558.86,2025-01-06,PENDING
6664,9693,2241,Health Claim,2025-06-29,15481.47,REJECTED,0,46,53090.4,2024-02-08,VERIFIED
6665,7763,9687,Property Damage,2026-04-09,122654.46,REJECTED,0,6,98872.68,2023-07-24,VERIFIED
6666,11071,2260,Motor Accident,2025-10-16,115126.97,APPROVED,0,97,68926.07,2025-04-19,PENDING
6667,18339,8707,Life Claim,2026-04-03,27755.1,PENDING,0,73,53088.68,2024-06-15,PENDING
6668,5852,1212,Life Claim,2025-09-10,22567.46,REJECTED,0,32,11872.9,2024-01-03,PENDING
6669,22614,5426,Property Damage,2026-04-01,31854.75,PENDING,0,47,47703.63,2023-11-18,PENDING
6670,12482,3153,Life Claim,2025-10-16,104986.59,APPROVED,0,67,54439.76,2025-05-25,PENDING
6671,116,734,Motor Accident,2025-07-24,111422.71,APPROVED,0,90,89010.27,2026-03-28,PENDING
6672,4382,4460,Life Claim,2025-07-01,147203.34,APPROVED,0,30,83422.22,2026-01-21,PENDING
6673,5519,8196,Property Damage,2026-03-15,20060.75,REJECTED,0,65,54767.64,2024-12-27,PENDING
6674,1833,4269,Life Claim,2026-01-27,34893.73,REJECTED,0,11,99509.26,2023-11-23,VERIFIED
6675,20241,551,Life Claim,2025-06-14,42254.83,REJECTED,0,94,81470.06,2025-10-07,PENDING
6676,40,3527,Health Claim,2026-01-29,21593.58,PENDING,0,43,14482.21,2025-04-27,VERIFIED
6677,18696,5628,Motor Accident,2025-06-26,5337.76,PENDING,0,20,27508.94,2025-07-19,VERIFIED
6678,15717,9317,Health Claim,2026-02-26,11348.03,APPROVED,0,94,64510.03,2025-01-15,PENDING
6679,4941,7959,Motor Accident,2026-04-29,5304.7,APPROVED,0,14,25209.51,2024-07-31,PENDING
6680,11638,1423,Life Claim,2026-05-16,146008.22,PENDING,0,31,78403.03,2024-05-17,PENDING
6681,10928,3459,Health Claim,2026-01-19,32019.68,APPROVED,0,4,50886.21,2024-07-21,VERIFIED
6682,4107,1891,Property Damage,2026-01-13,35556.52,PENDING,0,52,77481.29,2025-11-05,VERIFIED
6683,18313,5954,Motor Accident,2026-05-17,18369.43,PENDING,0,57,28202.59,2023-10-01,VERIFIED
6684,4331,3202,Property Damage,2026-04-06,105518.27,APPROVED,0,49,91925.85,2025-06-10,VERIFIED
6685,19094,9758,Life Claim,2026-05-23,23302.41,PENDING,0,19,63484.48,2025-03-06,PENDING
6686,12899,7077,Life Claim,2025-12-31,3823.31,APPROVED,0,90,14131.95,2024-01-14,VERIFIED
6687,23468,3381,Health Claim,2026-04-04,35912.28,APPROVED,0,86,62329.07,2024-02-07,VERIFIED
6688,2279,2886,Motor Accident,2026-05-17,41934.47,REJECTED,0,35,69341.1,2025-04-10,PENDING
6689,95,4245,Property Damage,2026-05-19,7328.87,APPROVED,0,8,11731.8,2024-06-21,PENDING
6690,19657,2912,Motor Accident,2025-07-12,54368.01,REJECTED,0,18,97980.07,2024-08-10,PENDING
6691,22617,2162,Life Claim,2026-05-08,19257.68,APPROVED,0,26,15480.76,2023-11-14,VERIFIED
6692,17175,1517,Health Claim,2025-05-28,36242.21,APPROVED,0,46,76582.81,2023-07-05,VERIFIED
6693,11911,7011,Property Damage,2025-10-05,10387.1,APPROVED,0,61,31863.27,2026-03-14,VERIFIED
6694,14271,394,Motor Accident,2025-10-30,14833.38,PENDING,0,53,74927.32,2024-08-07,VERIFIED
6695,12723,8828,Life Claim,2026-03-31,3002.77,REJECTED,0,97,7298.91,2025-05-19,PENDING
6696,491,8929,Property Damage,2026-01-21,18673.57,APPROVED,0,8,85490.74,2024-12-06,PENDING
6697,5137,196,Life Claim,2025-11-13,8906.3,APPROVED,0,44,78871.37,2023-12-09,PENDING
6698,23033,2160,Property Damage,2025-11-11,32522.97,REJECTED,0,9,95469.12,2026-02-03,PENDING
6699,23076,3086,Life Claim,2025-12-07,27776.7,PENDING,0,95,53920.22,2024-01-26,VERIFIED
6700,7826,2376,Motor Accident,2026-04-28,42869.05,REJECTED,0,73,73154.89,2024-08-13,PENDING
6701,11729,7753,Health Claim,2025-06-06,2526.67,PENDING,0,45,7311.75,2026-04-09,VERIFIED
6702,1281,2607,Property Damage,2025-07-05,29976.05,PENDING,0,19,66590.74,2025-12-24,PENDING
6703,873,6818,Motor Accident,2025-11-29,17868.88,PENDING,0,66,82646.64,2024-12-23,PENDING
6704,20721,4541,Life Claim,2025-08-15,47994.73,REJECTED,0,7,45132.78,2024-07-31,VERIFIED
6705,6599,9005,Life Claim,2026-01-24,28522.61,REJECTED,0,77,47746.02,2023-12-29,VERIFIED
6706,7672,3115,Motor Accident,2026-02-23,17628.12,PENDING,0,53,74434.82,2025-12-07,PENDING
6707,19744,3667,Health Claim,2025-07-23,18338.19,APPROVED,0,60,55188.29,2026-01-06,VERIFIED
6708,16954,2506,Health Claim,2025-09-28,4230.22,PENDING,0,67,18061.61,2023-06-08,VERIFIED
6709,13877,3862,Property Damage,2025-07-19,15416.5,REJECTED,0,73,29638.77,2026-01-19,VERIFIED
6710,7679,147,Motor Accident,2025-07-24,22475.26,REJECTED,0,13,86990.14,2025-08-12,VERIFIED
6711,9838,8226,Motor Accident,2025-06-29,98423.78,REJECTED,0,88,50436.7,2026-03-18,VERIFIED
6712,13527,2406,Health Claim,2025-08-03,7708.96,REJECTED,0,61,37616.15,2024-06-28,PENDING
6713,11351,4529,Health Claim,2025-06-15,9024.7,APPROVED,0,47,29344.21,2025-11-08,VERIFIED
6714,4504,820,Health Claim,2025-06-11,10087.07,PENDING,0,81,26712.07,2023-10-16,PENDING
6715,17930,2035,Life Claim,2026-03-20,91821.76,APPROVED,0,76,70853.54,2024-08-26,PENDING
6716,15571,5983,Motor Accident,2025-08-12,11537.68,APPROVED,0,70,86981.76,2024-11-04,VERIFIED
6717,16785,5045,Life Claim,2026-04-15,14789.86,APPROVED,0,33,24026.13,2025-06-29,PENDING
6718,19136,6429,Life Claim,2025-06-28,27244.03,APPROVED,0,36,93458.94,2025-06-08,PENDING
6719,22434,5647,Motor Accident,2025-12-20,11978.61,PENDING,0,34,78273.62,2024-05-11,VERIFIED
6720,24590,4742,Property Damage,2025-06-30,29135.59,APPROVED,0,64,64767.59,2024-10-26,VERIFIED
6721,10963,5603,Life Claim,2025-08-20,127066.37,APPROVED,0,66,90581.85,2024-04-28,VERIFIED
6722,16882,4255,Motor Accident,2026-04-08,51927.57,REJECTED,0,58,99586.66,2025-02-16,VERIFIED
6723,16663,4761,Health Claim,2026-05-14,12417.96,REJECTED,0,53,61113.22,2025-06-11,PENDING
6724,8204,7033,Life Claim,2026-03-01,101887.4,REJECTED,0,86,80594.65,2026-02-15,PENDING
6725,1832,3421,Property Damage,2026-02-08,13205.17,REJECTED,0,95,47860.16,2024-12-15,VERIFIED
6726,22249,4322,Property Damage,2026-01-12,155311.76,PENDING,0,83,85340.86,2024-11-18,PENDING
6727,22731,9662,Property Damage,2025-08-11,8877.55,APPROVED,0,49,45068.1,2023-12-07,PENDING
6728,19671,8587,Motor Accident,2026-03-25,93787.68,APPROVED,0,65,85722.83,2026-02-24,VERIFIED
6729,17054,5640,Life Claim,2025-06-16,42340.57,APPROVED,0,86,96750.3,2024-07-16,PENDING
6730,6988,3942,Property Damage,2026-02-12,26324.42,APPROVED,0,39,84418.05,2024-12-04,PENDING
6731,12972,9933,Motor Accident,2026-04-08,23419.78,APPROVED,0,11,40782.44,2024-03-24,VERIFIED
6732,1275,8300,Motor Accident,2025-07-25,44176.76,REJECTED,0,36,91603.62,2024-05-07,VERIFIED
6733,8462,4755,Property Damage,2025-12-17,3391.12,APPROVED,0,63,9644.2,2025-06-19,PENDING
6734,17777,636,Life Claim,2026-01-31,43229.36,REJECTED,0,99,90252.0,2023-11-26,PENDING
6735,8173,2925,Health Claim,2026-04-13,9302.03,REJECTED,0,30,27122.87,2024-05-26,PENDING
6736,9144,8558,Motor Accident,2025-11-11,20785.02,APPROVED,0,72,62704.2,2023-07-08,PENDING
6737,22435,4119,Life Claim,2026-02-12,68992.86,APPROVED,0,76,45230.12,2025-09-25,PENDING
6738,5169,2189,Life Claim,2025-10-30,13569.04,REJECTED,0,24,57850.43,2024-12-12,PENDING
6739,11963,1080,Property Damage,2026-03-22,6084.01,REJECTED,0,18,22605.51,2023-10-02,PENDING
6740,13459,9446,Life Claim,2025-12-07,29478.8,PENDING,0,93,72787.5,2024-04-29,PENDING
6741,7367,8552,Motor Accident,2026-03-18,105356.33,PENDING,0,31,73645.16,2024-08-14,VERIFIED
6742,9943,5883,Property Damage,2025-10-30,20876.13,APPROVED,0,69,95161.01,2023-06-09,PENDING
6743,8346,5844,Property Damage,2025-12-18,3171.45,APPROVED,0,79,31095.42,2024-10-21,PENDING
6744,9307,2415,Health Claim,2025-08-08,116807.88,PENDING,0,57,67635.17,2025-08-22,PENDING
6745,3293,1467,Life Claim,2025-10-13,8665.83,REJECTED,0,43,20713.76,2025-10-04,VERIFIED
6746,17075,4479,Life Claim,2025-08-27,5388.2,REJECTED,0,75,45429.72,2023-11-21,VERIFIED
6747,2364,2160,Motor Accident,2025-07-26,12175.57,REJECTED,0,100,30260.53,2024-11-10,PENDING
6748,19303,8902,Health Claim,2025-09-10,125924.12,PENDING,0,64,87974.72,2025-08-20,PENDING
6749,13347,8848,Property Damage,2026-03-01,19570.26,PENDING,0,61,36278.65,2025-06-21,VERIFIED
6750,649,6833,Life Claim,2025-10-26,5750.55,PENDING,0,71,46412.86,2024-08-09,PENDING
6751,3229,5979,Life Claim,2026-01-07,69735.14,PENDING,0,50,42926.04,2024-11-22,PENDING
6752,4662,9998,Life Claim,2025-10-03,26419.16,PENDING,0,45,20108.24,2023-12-06,PENDING
6753,24198,7991,Life Claim,2025-09-12,11645.14,APPROVED,0,50,17898.58,2024-02-23,PENDING
6754,4529,5381,Life Claim,2025-11-20,3340.81,PENDING,0,38,16404.33,2025-07-13,PENDING
6755,9996,6545,Health Claim,2026-05-19,88130.39,REJECTED,0,75,63708.86,2023-10-23,VERIFIED
6756,9787,7644,Property Damage,2025-06-05,4698.03,APPROVED,0,52,21422.27,2024-07-24,PENDING
6757,9594,684,Motor Accident,2026-01-11,15825.55,APPROVED,0,94,94903.72,2025-03-01,PENDING
6758,20329,803,Motor Accident,2025-06-16,13445.72,APPROVED,0,99,28488.69,2024-10-10,VERIFIED
6759,7293,3496,Life Claim,2025-12-08,10825.64,REJECTED,0,48,35257.14,2025-06-16,PENDING
6760,16576,1050,Health Claim,2026-02-24,11497.99,REJECTED,0,55,19352.74,2023-08-03,VERIFIED
6761,18134,2519,Health Claim,2026-02-04,15192.63,REJECTED,0,45,10646.21,2024-01-17,VERIFIED
6762,8948,6349,Health Claim,2026-05-03,115622.92,APPROVED,0,91,85582.28,2024-01-17,VERIFIED
6763,7651,3955,Property Damage,2025-10-09,7302.53,APPROVED,0,66,31720.0,2023-06-12,PENDING
6764,318,5393,Health Claim,2026-01-14,13399.53,REJECTED,0,93,65972.87,2026-01-27,PENDING
